"year","economy","economycode","regionwb","pop_adult","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity","account_fin","account_mob","account","dig_account","borrowed","saved","receive_wages","receive_transfers","receive_pensions","receive_agriculture","merchantpay_dig","pay_utilities","domestic_remittances","anydigpayment","fin2","fin3","fin4","fin5","fin6","fin7","fin8","fin9a","fin9b","fin10","fin11_0","fin11_1","fin11_2","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin13_1","fin13a","fin13b","fin13c","fin13d","fin13e","fin13f","fin13f_1","fin14a","fin14b","fin14c","fin14d","fin14e","fin15","fin16","fin17a","fin17b","fin17c","fin17d","fin17e","fin17f","fin18","fin19","fin20","fin21","fin22a","fin22a_1","fin22b","fin22c","fin22d","fin22e","fin22f","fin22g","fin22h","fin23","fin24","fin24a","fin24b","fin24c","fin24d1","fin24d2","fin24d3","fin25e1","fin25e2","fin25e3","fin25e4","fin26a","fin26b","fin27","fh1","fin28","fh2","fin29","fh2a","fin30","fin31a","fin31b","fin31c","fin31d","fin32","fin33","fin34a","fin34b","fin34c","fin34d","fin35","fin36","fin36a","fin37","fin38","fin39a","fin39b","fin39c","fin39d","fin40","fin41","fin41a","fin42","fin43a","fin43b","fin43c","fin43d","fin44","fin45","internet_use","con1","con2a","con2b","con2c","con2d","con2e","con2f","con2g","con3","con4","con5","con6","con7","con8","con9","con10","con11","con12","con13","con14","con15","con16","con17","con18","con19","con20","con21","con22","con23","con24","con25","con26","con27","con28","con29","con30a","con30b","con30c","con30d","con30e","con30f","con30g","con30h","con31a","con31b","con31c","con31d","con31e","con31f","con31g","con31h","con32","fin46","fin47","fin48a","fin48b","fin48c","fin48d","fin48e","fin48f","fin49a","fin49b","fin49c","fin49d","fin49e","fin49f","fin50","fin51"
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,128223954,0.25324331197111,2,32,2,5,2,1,0,0,0,0,0,0,4,3,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,2,3,3,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,3,2,,,,,,,,,,,1,2,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,2,2,,,,2,,,,,,2,0,1,,,,,,,,,,,,,,1,,8,1,,1,,1,4,2,,2,2,,2,2,2,,,,,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,128224882,0.609211624834282,2,40,1,5,1,1,1,0,1,0,1,1,4,4,4,2,0,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,1,,,,,2,2,,2,,1,2,1,2,1,,,,2,1,5,2,,,,,,,,,,,2,,1,1,1,1,1,2,1,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,8,2,,2,2,,1,1,,2,1,2,,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,128238909,0.484276119497737,2,20,2,5,2,1,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,1,2,,2,,1,,2,2,2,,,,7,,5,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,2,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,128336354,0.803054199509278,1,18,2,1,1,2,1,0,1,0,1,0,4,4,4,4,0,4,,0,1,2,3,4,4,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,3,2,2,3,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,2,1,5,1,1,1,2,3,2,,2,2,3,,3,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,1,2,1,1,,1,2,,1,1,1,1,1,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,128376053,0.815565040833918,2,65,1,1,1,1,1,0,1,1,1,1,4,4,1,2,0,4,1,1,2,1,2,5,5,1,1,1,2,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,2,4,2,2,,2,2,,2,,1,,2,2,1,,,,5,1,5,1,2,2,1,2,2,,4,2,2,,2,,1,1,1,2,,,,,2,,,,,,,,,2,1,1,2,,,1,1,,1,2,2,1,,2,4,0,1,,,,,,,,,,,,,,1,,2,1,,2,,,4,2,,2,1,2,1,2,2,,,,,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,128632955,1.34491526988516,2,61,2,2,2,1,1,1,1,1,1,1,4,4,4,4,0,2,2,1,2,2,2,3,4,1,1,2,1,2,,,,,,,,,,,2,2,1,1,2,2,,,,,,,,,2,1,2,1,2,2,,2,2,,2,2,1,,2,2,2,,,,3,2,4,2,,,,2,2,,4,2,2,,2,,1,2,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,1,1,1,,,,,,,,,,,,,,1,,1,1,,1,,2,1,1,1,2,1,2,2,1,,1,1,2,,1,1,1,2,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,128667123,0.341583399939478,1,36,1,1,1,2,0,0,0,0,1,1,3,4,4,4,0,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,1,,,,,2,2,,2,,1,1,1,2,2,,,,3,1,3,1,2,2,,,,,,,,,2,,2,,1,1,2,2,,2,1,2,2,2,2,2,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,2,2,2,,2,2,1,1,1,1,,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,128693225,1.07434879002042,1,50,1,1,2,2,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,1,,,,2,1,1,2,,,,,,,,,,,1,2,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,2,,2,,,2,2,,2,2,,2,2,1,3,1,4,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,128942681,0.435111827690461,1,20,2,5,2,1,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,1,2,2,,2,,1,,2,2,2,,,,2,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,129036875,0.926562779723621,2,19,2,4,1,2,0,1,1,1,1,1,4,4,4,4,0,2,1,1,2,,,,,,,,,,,,,,,,,,,2,2,2,3,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,2,2,2,,,,2,2,3,1,1,1,3,2,2,,5,2,2,,2,,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,1,2,2,2,,,,,,,,,,2,,2,1,1,1,2,1,2,1,1,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,129118774,0.907913722676963,1,20,2,3,2,1,1,0,1,0,0,0,4,4,4,1,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,4,1,4,1,1,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,2,1,2,4,0,2,1,1,8,2,2,2,2,2,2,,,,1,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,2,1,2,1,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,129273980,0.909450894753844,2,21,1,5,1,1,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,5,1,1,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,1,1,,1,,1,4,2,,2,2,,2,1,,4,1,4,,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,129326112,0.316539320139527,1,37,2,4,2,2,1,1,1,1,0,1,4,4,4,4,1,1,1,1,2,1,2,2,2,,1,2,1,2,,,,,,,,,,,2,2,2,1,2,2,,,,,,,,,1,1,1,2,1,1,,2,2,,2,2,2,2,2,2,2,,,2,1,3,3,1,2,2,1,1,1,2,,1,1,1,1,2,1,1,1,1,1,1,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,129602234,0.751802430076544,1,16,1,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,2,2,2,2,2,2,2,2,,1,1,2,2,,,,,,,,,,,,,,,,,2,1,4,2,,1,2,2,1,2,2,2,2,2,,,,,,,,,,2,,1,2,2,2,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,129634574,0.25324331197111,2,66,2,5,2,1,0,0,0,0,1,0,4,4,4,4,0,2,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,1,2,,2,,,,2,2,2,,1,,2,,2,2,2,,,,4,1,4,2,,,,,,,,,,,2,,2,,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,1,1,1,2,1,2,2,2,,,,,,,,,,2,,2,2,1,2,2,1,2,2,1,2,1,1,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,129749249,2.49804205265329,2,16,1,1,1,1,0,0,0,0,0,0,4,4,4,2,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,7,,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,4,1,1,,,,,,,,,,,,,,2,2,2,1,,1,,1,1,2,,2,2,,2,2,1,2,1,2,,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,,2,2,1,2,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,129902758,0.440362379237066,1,24,2,4,2,2,1,1,1,1,1,1,4,4,4,4,0,2,1,1,2,2,2,2,2,,1,1,1,2,,,,,,,,,,,2,2,2,1,2,2,,,,,,,,,1,1,2,2,2,1,,2,2,,2,2,1,,2,1,2,,,,1,2,2,2,,,,2,2,,4,2,2,,1,1,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,3,,1,1,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,129952536,0.759126854557946,1,21,2,3,2,2,0,0,0,0,1,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,1,2,2,,,1,2,1,2,2,,,,,,,,,,,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,1,2,1,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,2,,2,2,1,2,2,2,2,1,1,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,130164580,0.921393303498469,1,20,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,1,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,1,4,1,1,2,,,,,,,,,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,2,,1,1,1,2,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,130322399,0.328288035152885,2,30,3,5,1,2,1,0,1,1,0,0,1,4,4,4,0,4,3,1,1,1,1,1,1,,1,2,1,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,2,,,,2,1,2,,2,,2,,2,2,2,,,2,1,2,2,2,,,,2,2,,1,2,2,,2,,2,,2,2,,,,,1,2,1,2,,,2,2,,2,2,,,,,,,,2,,,,,,4,0,1,,,,,,,,,,,,,,1,,2,1,,2,,,1,1,1,1,2,,2,2,2,,,,,2,2,1,2,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,130374412,1.13151270565773,1,27,2,4,2,2,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,2,,,1,2,,1,2,,2,2,1,1,2,,1,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,130537029,0.992292216815106,2,16,2,5,1,2,1,1,1,1,1,1,4,2,4,2,0,1,1,1,2,2,2,2,3,,1,1,2,2,,,,,,,,,,,3,3,3,2,2,2,,,,,,,,,1,2,1,2,2,1,,2,2,,2,2,1,2,2,2,2,,,,3,3,4,2,,,,2,2,,4,1,2,,1,1,2,,2,1,2,1,,,2,,,,,,,,,1,2,2,2,1,,,,,1,2,2,1,,1,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,130684949,0.537062490848686,1,18,2,4,2,1,0,0,0,0,0,1,4,4,4,5,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,1,2,2,,2,2,2,,2,2,2,,,2,2,2,5,2,,,,2,2,,4,2,2,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,3,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,2,2,1,2,2,1,,1,1,1,,2,1,1,2,2,2,2,2,,,,,,,,,,2,,1,2,2,1,2,1,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,130737945,0.660543568855599,1,24,2,2,2,2,0,1,1,1,1,1,4,3,4,4,0,1,3,1,2,,,,,,,,,,,,,,,,,,,2,3,3,3,2,2,2,,,,,,,,,2,2,2,,,,1,2,2,,2,2,1,,2,2,2,,,,2,1,2,2,,,,2,2,,1,1,2,,2,,2,,1,1,2,1,,,2,,,,,,,,,1,2,2,2,2,2,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,2,2,,1,1,,1,1,2,,1,1,1,1,1,2,1,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,130834816,0.984864105458655,2,26,2,5,2,1,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,1,,,,,2,2,,2,,2,2,2,1,2,,,2,2,2,2,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,1,,1,1,,2,,,2,1,2,2,2,,2,2,2,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,130983515,0.719243933805944,2,35,1,5,1,1,0,0,0,0,0,0,4,4,4,4,0,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,3,2,1,2,,,,,,,,,,,2,,1,2,2,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,2,,2,1,2,2,1,,3,1,3,,1,1,2,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131040156,0.485805639423174,2,25,2,5,2,2,0,0,0,0,0,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,2,2,4,2,,,,,,,,,,,2,,1,2,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,1,1,1,2,2,,2,2,1,1,1,2,,1,1,1,1,1,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131090379,0.773647908964427,2,70,1,1,2,1,0,0,0,0,1,0,4,4,4,4,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,1,1,2,,2,,,,2,2,2,,2,,1,,2,2,1,,,,7,,2,2,,,,,,,,,,,2,,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,0,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,1,2,2,2,2,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131103469,0.435597293203029,2,18,2,2,1,1,0,1,1,1,1,1,4,3,4,3,0,4,1,1,2,,,,,,,,,,,,,,,,,,,1,3,3,2,1,2,2,,,,,,,,,2,1,2,2,2,2,,2,2,,2,2,1,,1,2,2,,,,2,2,4,2,,,,2,2,,1,2,2,,1,1,2,,2,2,,,,,2,,,,,,,,,1,2,2,2,2,2,,,,1,2,2,2,2,2,5,0,2,1,2,2,2,1,2,2,1,1,2,2,2,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2,,2,3,1,2,2,2,1,2,2,1,2,1,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131174758,1.86348450420337,2,15,1,2,2,1,0,0,0,0,0,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,2,1,2,,2,,,,2,2,2,,2,,2,,2,2,2,,,2,1,1,1,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,2,1,1,2,2,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,2,1,3,2,,1,2,1,2,1,1,2,2,2,,,,,,,,,,2,,1,2,2,1,2,2,2,2,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131213119,0.25324331197111,1,53,1,1,1,2,0,0,0,0,1,0,4,4,4,4,0,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,2,2,,2,,,,2,2,2,,2,,1,,1,2,2,,,,2,1,5,1,1,2,,,,,,,,,2,,1,1,1,1,2,2,,1,2,,,,,,,,,2,2,,,,,,,,2,,,,,,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,1,2,,2,1,,1,2,,2,1,1,1,2,2,2,2,1,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131259101,0.411459165693719,1,25,2,2,1,2,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,1,,,,,2,2,,2,,1,1,2,2,2,,,,3,3,3,2,,,,,,,,,,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,2,1,1,2,2,,2,1,,1,1,1,,2,2,1,2,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131306879,0.826982673084199,1,15,2,3,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,,2,,,,2,2,2,,2,,1,,1,1,1,,,,3,1,4,1,2,1,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,3,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,2,1,1,1,1,2,1,1,,2,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,2,,2,1,3,1,3,2,2,3,1,3,3,3,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131436167,1.12340361278352,1,40,1,1,2,1,0,0,0,0,1,1,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,1,,,,,2,2,,2,,1,2,1,2,1,,,,7,,4,2,,,,,,,,,,,2,,2,,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,6,0,2,1,2,2,2,2,2,2,1,2,,,,2,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131473158,0.777466173833273,1,26,2,5,1,1,1,1,1,1,1,1,4,4,4,1,0,4,1,1,2,2,1,3,3,1,1,1,1,2,,,,,,,,,,,2,2,1,1,2,2,,,,,,,,,1,1,2,2,2,2,,2,2,,2,2,1,,2,2,1,,,,3,2,1,2,,,,2,2,,4,1,2,,1,1,1,1,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,1,1,,,2,3,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,2,,2,2,,2,1,,2,2,,1,1,1,1,2,1,1,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131774512,0.485978151999498,1,23,2,2,2,2,0,0,0,0,1,0,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,2,2,2,,2,,1,,2,2,2,,,,2,1,4,2,,,,,,,,,,,2,,1,2,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,4,1,1,2,2,,2,1,,1,1,2,,1,1,1,1,1,2,1,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131950082,0.485978151999498,1,21,1,3,2,2,0,0,0,0,1,0,4,4,4,4,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,2,2,2,,2,2,1,,2,2,2,,,,7,,4,2,,,,2,2,,1,2,2,,2,,2,,1,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,2,1,1,,,,,,,,,,,,,,1,,2,1,,1,,1,4,1,1,2,2,,2,1,,1,1,1,,1,1,1,1,1,2,1,2,,,,,,,,,,2,,2,2,2,2,2,2,2,1,2,2,2,2,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,131991415,1.39841365920016,1,23,1,4,1,1,0,0,0,0,0,1,4,4,4,4,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,2,2,,2,2,2,2,2,2,2,,,2,2,2,1,2,,,,2,2,,4,2,2,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,2,,,,,,4,1,1,,,,,,,,,,,,,,2,2,1,1,,2,,,2,2,,2,2,,2,1,,3,1,3,,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,,,,,,,,,,,,,,
2024,"Gambia, The","GMB","Sub-Saharan Africa (excluding high income)",1598990,132056481,0.608782385101869,1,18,2,4,2,1,0,0,0,0,0,1,4,4,4,2,0,4,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,2,,,,1,2,2,,2,,2,,2,2,3,,,2,5,1,5,2,,,,,,,,,,,2,,1,2,2,2,,,,,2,,,,,,,,,2,2,,,,,,,,1,2,2,1,,2,5,1,1,,,,,,,,,,,,,,1,,1,1,,1,,1,8,1,1,2,1,2,1,1,,1,1,1,,1,1,1,1,2,2,2,2,,,,,,,,,,1,2,,,,,,,,,,,,,,
